SceneID	Comment	SceneType	IsStaticScene	PreTask	PreScene	RequiredLevel	combatlevel	SyncMode	SwitchToSelf	CanReconnect	EndTimeOut	IsCanQuit	DelayTransfer	LineRoleCount	Buff	SceneFile	UnitySceneFile	ScenePath	BGM	BlockFilePath	OperationSettings	StartPos	StartFace	StartRot	Chapter	UIPos	BoxUIPos	UIIcon	FatigueCost	ViewableDropList	Exp	Drop	Drop1	Drop2	Drop3	Drop4	Drop5	Money	FirstDownExp	FirstDownDrop	FirstDownDropNoMult	FirstDownMoney	FirstSSS	ExpSealReward	SceneChest	DiamondDropID	GoldDropID	SilverDropID	CopperDropID	SBox	SSBox	SSSBox	SPeerBox	SSPeerBox	SSSPeerBox	PeerBox	SelectBoxTime	IsBoss	RecommendPower	BossAvatar	BossIcon	EndCutScene	EndCutSceneTime	WinCondition	LoseCondition	WinDelayTime	CycleLimitTime	DayLimit	AwardRate	CoolDown	DayLimitGroupID	CanDrawBox	HasFlyOut	DynamicScene	EnvSet	CanRevive	ReviveNumb	ReviveCost	ReviveMoneyCost	ReviveTime	ReviveBuff	ReviveBuffTip	CanPause	ShowUp	LoadingTips	LoadingPic	SceneCanNavi	ShowAutoFight	ShowBattleStatistics	RandomTaskType	RandomTaskSpecify	UseSupplement	HurtCoef	MiniMap	MiniMapSize	MiniMapOutSize	MiniMapRotation	StaticMiniMapCenter	SceneAI	DummyRoleDashProbability	PPTCoff	AtkType	PPTCoffEx	DefType	GuildExpBounus	FailText	LeaveSceneTip	RecommendHint	TeamInfoDefaultTab	CombatType	SweepNeedPPT	TimeCounter	HasComboBuff	DisplayPet	AutoReturn	StoryDriver	MinPassTime	ShowSkill	ShowNormalAttack	WinConditionTips	BattleExplainTips	DPS	CanVIPRevive	HideTeamIndicate	ShieldSight	SpecifiedTargetLocatedRange	SpactivityActiveDrop	SpActivityDrop	VipReviveLimit	SweepTicket	ResultRevive	CombatFormula	CanUseMecha	CarryFollowerType	FairAttrGroup	PlayerNumberAttrChange	CanRollItem	RollItemDrop	SuperRareRollItem	RollItemTime	RollItemEndTime	FirstPassTime	ReviveAddPassTime
1069	台风金巢穴-困难	3	0			70		1	TRUE			TRUE				Level/Nest/typhoonkim_nest_hard	jintaifeng	DN_FB/jintaifeng/jintaifeng	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/jintaifeng	31|1031	76.30999=24.33315=123.1713		0|0|0|1	146						285000				1017000|1017001|1017002	1017000|1017001|1017002	1017000|1017001|1017002		285000	1067000|1067001|1067002						1067903	1067902	1067901	1067900	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100			TRUE	0					1=0	2=0							TRUE	FALSE	jintaifeng_new		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	被人类驱赶后，兽人一族连自己赖以生存的土地都无法守护，直到台风金的出现	Loading_10|Loading_10	FALSE	FALSE	TRUE				1	minimap_cx_tfj	150|200		0		Scene_Taifengjinhard							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1		1	2	TRUE	1									
1075	K博士巢穴-简单	3	0			80		1	TRUE			TRUE				Level/Nest/Kboss_practice	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	53.3=4.9219=33		0|54|0|1	107						345000				1015000|1015001	1015000|1015001	1015000|1015001		345000	1075000|1075001|1015010						1075903	1075902	1075901	1075900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			Kboss_end		1=0	2=0							TRUE	FALSE	Kboss		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	天才，就是将某些特质发挥到极致。而K博士的特质则是偏执与疯狂	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Scene_Kboss_practice							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1									
1076	K博士巢穴-普通	3	0			80		1	TRUE			TRUE				Level/Nest/Kboss	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	53.3=4.9219=33		0|54|0|1	127						345000				1015000|1016000|1016001	1015000|1016000|1016001	1015000|1016000|1016001		345000	1075000|1076000|1076001|1015010						1076903	1076902	1076901	1076900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			Kboss_end		1=0	2=0							TRUE	FALSE	Kboss		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	K博士一直在从事着活体生命的研究，其实他是为了复活自己死去的妻子	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Scene_Kboss							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1									
1077	K博士巢穴-困难	3	0		1067	80		1	TRUE			TRUE				Level/Nest/Kboss_hard	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	53.3=4.9219=33		0|54|0|1	147						345000				1075000|1075001|1075002|1075003	1075000|1075001|1075002|1075003	1075000|1075001|1075002|1075003		345000	1075000|1075001|1075002|1075003	1075010					1077903	1077902	1077901	1077900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			Kboss_end		1=0	2=0							TRUE	FALSE	Kboss		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	悲情的英雄终究有着孤独的背影。而K博士却还拥有着凄美的爱情	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Scene_Kboss_hard							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1		1=-600=0=0|2=-300=0=0|3=-200=0=0|4=0=0=0							
1078	K博士巢穴-地狱一星	3	0		1077	130		1	TRUE			TRUE				Level/Nest/Kboss_helish	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	112.56=4.78=35.74		0|-43|0|1	167															1078000|1078001|1078002						1018903	1018902	1018901	1018900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			Kboss_end		1=0	2=0							FALSE	FALSE	Kboss		FALSE							FALSE	FALSE	K博士的失误实验将自己变成了面目可憎的绿巨人，唯一愿意接近他的也许只有他死去的妻子	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Scene_Kboss_helish							失败不扣除巢穴次数和体力					50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50	1	FALSE		-1					1	2	TRUE	1									
1079	K博士巢穴-困难	3	0			80		1	TRUE			TRUE				Level/Nest/Kboss_hard	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	53.3=4.9219=33		0|54|0|1	147						345000				1017000|1017001|1017002	1017000|1017001|1017002	1017000|1017001|1017002		345000	1077000|1077001|1077002						1077903	1077902	1077901	1077900	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100			TRUE	0					1=0	2=0							TRUE	FALSE	Kboss		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	悲情的英雄终究有着孤独的背影。而K博士却还拥有着凄美的爱情	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Scene_Kboss_hard							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1		1	2	TRUE	1									
1085	守护者巢穴-简单	3	0			90		1	TRUE			TRUE				Level/Nest/shouhuzhe_practice	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	79.09612=0.117=63.032		0|0|0|1	108						345000				1015000|1015001	1015000|1015001	1015000|1015001		345000	1085000|1085001|1015010						1085903	1085902	1085901	1085900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			kentauros_cutscene_end		1=0	2=0							TRUE	FALSE	shouhuzhe		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	生命之树的祝福如水的月光一般，笼罩着新月森林。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	120|120		0		Scene_shouhuzhe_practice							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1									
1086	守护者巢穴-普通	3	0			90		1	TRUE			TRUE				Level/Nest/shouhuzhe_common	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	79.09612=0.117=63.032		0|0|0|1	128						345000				1015000|1016000|1016001	1015000|1016000|1016001	1015000|1016000|1016001		345000	1085000|1086000|1086001|1015010						1086903	1086902	1086901	1086900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			kentauros_cutscene_end		1=0	2=0							TRUE	FALSE	shouhuzhe		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	入侵者们斗胆偷取了还未苏醒的精灵的孩子，居民们也被引诱啃食新发的青色嫩芽。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	120|120		0		Scene_shouhuzhe							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1									
1087	守护者巢穴-困难	3	0		1077	90		1	TRUE			TRUE				Level/Nest/shouhuzhe_hard	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	79.09612=0.117=63.032		0|0|0|1	148						345000				1085000|1085001|1085002|1085003	1085000|1085001|1085002|1085003	1085000|1085001|1085002|1085003		345000	1085000|1085001|1085002|1085003	1085010					1087903	1087902	1087901	1087900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			kentauros_cutscene_end		1=0	2=0							TRUE	FALSE	shouhuzhe		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	女神的噩梦开始逐渐向森林的深处蔓延。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	120|120		0		Scene_shouhuzhe_hard							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1		1=-600=0=0|2=-300=0=0|3=-200=0=0|4=0=0=0							
1088	守护者巢穴-地狱一星	3	0		1087	130		1	TRUE			TRUE				Level/Nest/shouhuzhe_hellish	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	79.09612=0.117=63.032		0|0|0|1	168															1088000|1088001|1088002						1018903	1018902	1018901	1018900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0			kentauros_cutscene_end		1=0	2=0							FALSE	FALSE	shouhuzhe		FALSE							FALSE	FALSE	伊格纳西奥开始预谋操控这些曾守卫新月森林的守卫者，摧毁阿努阿兰德。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	150|150		0		Scene_shouhuzhe_hellish							失败不扣除巢穴次数和体力					50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50	1	FALSE		-1					1	2	TRUE	1									
1089	守护者巢穴-困难	3	0			90		1	TRUE			TRUE				Level/Nest/shouhuzhe_hard	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	79.09612=0.117=63.032		0|0|0|1	148						345000				1017000|1017001|1017002	1017000|1017001|1017002	1017000|1017001|1017002		345000	1087000|1087001|1087002						1087903	1087902	1087901	1087900	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100	1=0|2=0|3=0|4=100			TRUE	0					1=0	2=0							TRUE	FALSE	shouhuzhe		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	女神的噩梦开始逐渐向森林的深处蔓延。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	120|120		0		Scene_shouhuzhe_hard							失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1		1	2	TRUE	1									
1095	迷雾巢穴-简单	3	0			100		1	TRUE			TRUE				Level/Nest/miwu_nest_practice	miwu	DN_FB/miwu/miwu	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/miwu	31|1031	73.19968=0=85.21		0|90|0|1							390000				1017000|1017001|1017002	1017000|1017001|1017002	1017000|1017001|1017002		390000	1095000|1095001|1015010						1095903	1095902	1095901	1095900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0					1=0	2=0							TRUE	FALSE	miwu_nest		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	“污染”的侵害，它以惊人的速度吞噬了女王们残留的思念	Loading_35|Loading_35	FALSE	FALSE	TRUE				1	minimap_cx_miwu	120|120		0									失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1									
1096	迷雾巢穴-普通	3	0			100		1	TRUE			TRUE				Level/Nest/miwu_nest	miwu	DN_FB/miwu/miwu	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/miwu	31|1031	73.19968=0=85.21		0|90|0|1							390000				1017000|1017001|1017002	1017000|1017001|1017002	1017000|1017001|1017002		390000	1095000|1096000|1096001|1015010						1096903	1096902	1096901	1096900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0					1=0	2=0							TRUE	FALSE	miwu_nest		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	当思念变成了邪恶的一方，最后伤害的也许是女王本人	Loading_35|Loading_35	FALSE	FALSE	TRUE				1	minimap_cx_miwu	120|120		0									失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1									
1097	迷雾巢穴-困难	3	0		1087	100		1	TRUE			TRUE				Level/Nest/miwu_nest_hard	miwu	DN_FB/miwu/miwu	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/miwu	31|1031	73.19968=0=85.21		0|90|0|1							390000				1095000|1095001|1095002|1095003	1095000|1095001|1095002|1095003	1095000|1095001|1095002|1095003		390000	1095000|1095001|1095002|1095003	1095010					1097903	1097902	1097901	1097900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0					1=0	2=0							TRUE	FALSE	miwu_nest		TRUE	10	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	生命之树枯萎之后，便成了死亡的象征	Loading_35|Loading_35	FALSE	FALSE	TRUE				1	minimap_cx_miwu	120|120		0									失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1			1	87	1	2	TRUE	1		1=-600=0=0|2=-300=0=0|3=-200=0=0|4=0=0=0							
1098	迷雾巢穴-地狱一星	3	0		1097	130		1	TRUE			TRUE				Level/Nest/miwu_nest_hellish	miwu	DN_FB/miwu/miwu	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/miwu	31|1031	73.19968=0=85.21		0|90|0|1																1098000|1098001|1098002						1018903	1018902	1018901	1018900	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6	1=10|2=20|3=70|4=0	1=5|2=20|3=71|4=4	1=0|2=20|3=74|4=6			TRUE	0					1=0	2=0							FALSE	FALSE	miwu_nest		FALSE							FALSE	FALSE	死亡之树吸收了死去女王的思念，终于向善良的人们露出了爪牙	Loading_35|Loading_35	FALSE	FALSE	TRUE				1	minimap_cx_miwu	120|120		0									失败不扣除巢穴次数和体力	战斗失败不会扣除巢穴次数和体力{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE	30		0	TRUE	TRUE			500=50		FALSE		-1					1	2	TRUE	1									
1100	海龙-黑山洞窟（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level1	seadragon01	DN_FB/seadragon01/seadragon01	Audio/mapambience/hailong	Table/SceneBlock/seadragon01	41|1041	72.35323=5.13=49.52897		0|50|0|1	160						115000				1100000	1100000	1100000		115000	1100000						1100103	1100102	1100101	1100100	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	919=2	23=10	TRUE	105000				0	2=0	2=0|4=43032	0						TRUE	FALSE	seadragon1		TRUE	3	5832=1|5832=2			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	“大量黑山魔物已经聚集在这里，请你们务必保护好光明水晶。”-杰兰特	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong01	120|120		50		Scene_Dragon_Level1							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87	1	2	TRUE	1									
1101	海龙-熔岩岛（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level2	seadragon02	DN_FB/seadragon02/seadragon02	Audio/mapambience/hailong	Table/SceneBlock/seadragon02	41|1041	42.02=5=50.23		0|130|0|1	160						115000				1101000	1101000	1101000		115000	1101000						1101103	1101102	1101101	1101100	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	919=2	23=10	TRUE	147750				0	2=0	2=0	0						TRUE	FALSE	seadragon2		TRUE	3	5832=1|5832=2			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	我们不得不承认的一个事实是，这个世界上没有谁能比熔岩巨人更热情了	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong02	100|100		130		Scene_Dragon_Level2							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87	1	2	TRUE	1									
1102	海龙-蜥蜴人栖息地（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level3	seadragon03	DN_FB/seadragon03/seadragon03	Audio/mapambience/hailong	Table/SceneBlock/seadragon03	41|1041	48.83=5=49.13		0|180|0|1	160						115000				1102000	1102000	1102000		115000	1102000						1102103	1102102	1102101	1102100	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	919=2	23=10	TRUE	224250				0	2=0	2=0	0						TRUE	FALSE	seadragon3		TRUE	3	5832=2|5832=3			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	蜥蜴人三兄弟总认为自己是可悲的，他们觉得自己还缺了一位兄弟	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong03	80|80		180		Scene_Dragon_Level3							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000	1|600|60	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87	1	2	TRUE	1									
1103	海龙-龙骨荒漠（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level4	seadragon04	DN_FB/seadragon04/seadragon04	Audio/mapambience/hailong	Table/SceneBlock/seadragon04	41|1041	61.93=5=59.35		0|130|0|1	160						115000				1103000	1103000	1103000		115000	1103000						1103103	1103102	1103101	1103100	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	919=2	25=10	TRUE	289500				0	2=0	2=0	0						TRUE	FALSE	seadragon4		TRUE	3	5832=2|5832=3			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	牛头宝宝们其实并不喜欢杀戮，他们接触人类的原因只是想一起跳只舞而已	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong04	130|130		130		Scene_Dragon_Level4							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000	1|120|10	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87	1	2	TRUE	1									
1104	海龙-剧毒之森（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level5	seadragon05	DN_FB/seadragon05/seadragon05	Audio/mapambience/hailong	Table/SceneBlock/seadragon05	41|1041	42.1=5=31.26		0|0|0|1	160						115000				1104000	1104000	1104000		115000	1104000						1104103	1104102	1104101	1104100	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	1=5|2=14|3=75|4=6	1=5|2=12|3=75|4=8	1=5|2=10|3=75|4=10	919=2	23=10	TRUE	367500				0	2=0	2=0	0						TRUE	FALSE	seadragon5		TRUE	3	5832=3|5832=5			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	如果说有什么生物能够存活超过千年，那么石人蒙塔肯定是其中之一	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong05	80|80		0		Scene_Dragon_Level5							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87	1	2	TRUE	1									
1105	海龙-萨芬特拉之岛（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level6	seadragon06	DN_FB/seadragon06/seadragon06	Audio/mapambience/hailong	Table/SceneBlock/seadragon06	42|1042	55.34=15=79.332		0|90|0|1	160						115000				1105000	1105000	1105000		115000	1105000						1105103	1105102	1105101	1105100	1=5|2=32|3=60|4=3	1=5|2=31|3=60|4=4	1=5|2=30|3=60|4=5	1=5|2=32|3=60|4=3	1=5|2=31|3=60|4=4	1=5|2=30|3=60|4=5	919=5	38=12	TRUE	450000			seadragon_dead	0	2=0	2=0	0						TRUE	FALSE	seadragon6		TRUE	3	5832=3|5832=5			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	海龙萨芬特拉，曾经是一只海怪，吸取金龙之血后化身为龙，拥有强大的力量	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong06	200|200		90		Scene_Dragon_Level6							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87	1	2	TRUE	1									
1106	海龙硬盒-龙骨荒漠（地狱）	18	0			40		1	TRUE	TRUE	60	TRUE				Level/Nest/sea_dragon_nest_level4	seadragon04	DN_FB/seadragon04/seadragon04	Audio/mapambience/hailong	Table/SceneBlock/seadragon04	41|1041	61.93=5=59.35		0|130|0|1	160																																	TRUE	0				0	2=0	2=0	0						TRUE	FALSE	seadragon4		TRUE	3	5832=2|5832=3			4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	牛头宝宝们其实并不喜欢杀戮，他们接触人类的原因只是想一起跳只舞而已	Loading_21|Loading_21	FALSE	FALSE	TRUE				1	minimap_hlong04	130|130		130		Scene_Dragon_Level4							挑战失败门票不会返还哦	挑战失败门票不会返还哦{n}（退出会丢失已获取的战利品）				50000	1|120|10	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1				87		2	TRUE	1									
