Comment	CommentSceneID	ID	Name	PresentID	Type	Tag	Fightgroup	SummonGroup	WalkSpeed	RunSpeed	FloatHeight	RotateSpeed	AttackSpeed	SkillCD	AttackProb	Sight	FightTogetherDis	BeLocked	InBornBuff	AttackBase	MagicAttackBase	MaxHP	Level	PhysicalDef	MagicDef	CritResist2	IconString	ElementDef	MobaExp	MobaExpRange	MobaKillNeedHint	PosIndex	HpSection	IsWander	Block	DynamicBlock	UsingGeneralCutscene	SoloShow	EndShow	Fov	AIStartTime	AIActionGap	IsFixedInCD	FashionTemplate	Highlight	UseMyMesh	ExtraReward	aihit	AiBehavior	InitEnmity	AlwaysHpBar	HideName	ratioleft	ratioright	ratioidle	ratiodistance	ratioskill	ratioexp	navigation	IsNavPingpong	HideInMiniMap	Access	SameBillBoard	HellDrop	PandoraDropIDs	DropIDs	BigMeleePoints	LinkCombo	CanBeManipulate	CritDamageDef	InheriteAtrribute	MaxSuperArmorA	MaxSuperArmorB	MaxSuperArmorC	SuperArmorRecoverSpeedA	SuperArmorRecoveryMaxA	SuperArmorBrokenBuffA	SuperArmorInvincibleTimeA	SuperArmorRecoverSpeedB	SuperArmorRecoveryMaxB	SuperArmorBrokenBuffB	SuperArmorInvincibleTimeB	SuperArmorRecoverSpeedC	SuperArmorRecoveryMaxC	SuperArmorBrokenBuffC	SuperArmorInvincibleTimeC	SuperArmorBrokenStrike	DoodadDrop
铁甲蜥蜴人（3_3)	609	55801	铁甲蜥蜴人	1003	6				1.5	4		10	100	100	1	8	10			1802	1802	40052	38											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
地精双刀（3_3)	609	55802	地精双刀	2601	2				0.5	1.5		10	100	100	0.7	8	10			721	721	9728	38											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
地精弓箭手（3_3)	609	55803	地精弓箭手	2101	2				0.5	1.5		10	100	100	0.7	8	10			721	721	9728	38											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
绿精灵（3_3)	609	55804	森林妖精	1202	6				1	3		10	100	100	0.6	8	10			1802	1802	40052	38											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
女妖（3_3)	609	55805	女妖	802	2				0.5	3		10	100	100	0.7	25	10			721	721	9728	38											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
幽灵花（3_3）	609	55806	幽灵花	1102	2				0	0		10	100	100	1	6	10			721	721	9728	38											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
食人魔(3_3)	609	55807	食人魔奴隶	704	6				1.35	4		10	100	100	1	15	10			1802	1802	40052	38											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	TRUE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
小妖精（3_3)	609	55808	小妖精	202	2				1	3		10	100	100	0.6	8	10			721	721	9728	38											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
半石人（3_3BOSS）	609	55809	半石人毒菌	2702	1				0.8	2		5	100	100	1	10	10			2882	2882	180230	38										5	FALSE	TRUE		FALSE	TRUE	TRUE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1200	1200	1200	20	15	2001=1		20	15	2001=1		20	15	2001=1			
蓝色鹰身人	609	55810	蓝色鹰身人	2001	2				1	3.5	0.3|0.3	10	100	100	1	5	10			721	721	9728	38											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
地精双刀（3_6)	610	55901	地精双刀	2601	2				0.5	1.5		10	100	100	0.7	8	10			492	492	4185	39											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
地精弓箭手（3_6)	610	55902	地精弓箭手	2101	2				0.5	1.5		10	100	100	0.7	8	10			820	820	10461	39											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
豺狼人（3_8)	610	55903	豺狼人	2201	2				1	2.5		10	100	100	0.7	8	10			820	820	10461	39											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
豺狼人（3_8)	610	55904	豺狼人	2201	2				1	2.5		10	100	100	0.7	8	10			820	820	10461	39											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
蓝色鹰身人（3_8)	610	55905	蓝色鹰身人	2001	2				1	3.5	0.3|0.3	10	100	100	1	5	10			492	492	4185	39											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
红色鹰身人（3_8)	610	55906	红色鹰身人	2003	6				1	3.5	0.3|0.3	10	100	100	1	5	10			2050	2050	43075	39											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
绿色巨人（3_8)	610	55907	巨人朱萨克	1502	6				1.3	3		10	100	100	0.8	10	10			1230	1230	17230	39											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
铁甲蜥蜴人（3_8)	610	55908	铁甲蜥蜴人	1003	6				1.5	4		10	100	100	1	8	10			1230	1230	17230	39											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
小型蜥蜴人（3_8)	610	55909	小型蜥蜴人	1005	2				1.5	4		10	100	100	1	8	10			492	492	4185	39											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
犀牛人船长（3_8BOSS)	610	55910	犀牛人船长达兰特	2401	1				1	1		5	100	100	1	10	10			3279	3279	193837	39										6	FALSE	TRUE		FALSE	TRUE	TRUE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1200	1200	1200	20	15	2001=1		20	15	2001=1		20	15	2001=1			
半石人（3_8)	610	55911	半石人兰卡	2704	6				0.8	2		5	100	100	1	8	10			2050	2050	43075	39											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			500	500	500														
海怪	610	55912	海怪萨芬特拉	2301	1				0	0	2|2	0	100	100	1	30	10			1724	1724	257240	39										6	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	TRUE		FALSE			1	Monster	0			0	0	0.1	0	1	0		1									TRUE			999999999	999999999	999999999														
隐形怪	610	55913	结算隐形怪	1323	2				0	0		0	0	100	0	0	0		2=1	7	7	102877	39											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	TRUE		FALSE			-1	Monster	0	FALSE	TRUE	0	0	0	0	0	0		1	TRUE								TRUE																			
浅井萨满	701	56001	浅井萨满	3301	2				2	2	0.3|0.3	10	100	100	1	8	10			834	834	8871	41											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精弓箭手	701	56002	丛林地精弓箭手	2102	2				0.5	1.5		10	100	100	0.7	15	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精战士	701	56003	丛林地精战士	2602	2				0.5	1.5		10	100	100	0.7	8	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井战士	701	56004	浅井战士	3202	2				1.3	3		10	100	100	0.7	15	10			1192	1192	12672	41											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井小狗	701	56005	浅井小狗	103	2				1	3		10	100	100	0.5	15	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井酋长	701	56006	丛林精英战士	3201	6				1.3	3.5		5	100	100	1	10	10			2979	2979	52178	41										6	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井萨满	701	56007	浅井萨满	3301	2				2	2	0.3|0.3	10	100	100	1	8	10			1192	1192	12672	41											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
惩戒者布拉斯	701	56008	惩戒者布拉斯	4101	1				0.7	0.7		8	100	100	1	8	10			4169	4169	234797	41										6	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	TRUE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE						20	20	2001=1		20	20	2001=1		20	20	2001=1			
龙之追随者罗格	701	56009	龙之追随者罗格	4401	2				0.6	1.7		10	100	100	0.5	10	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
龙之追随者	701	56010	龙之追随者	3801	2				0.7	0.7		10	100	100	1	10	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生锤子怪(4_2)	702	56101	重生锤子怪	3601	2				1	2.5		10	100	100	0.7	10	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生书本怪(4_2)	702	56102	重生的书本怪	3501	2				2.5	2.5	0.5|1.2	10	100	100	0.7	10	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生书本怪(4_2)	702	56103	重生的书本怪	3502	2				1	2.5	0.5|1.2	10	100	100	0.7	10	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
巨大的魔方(4_2)	702	56104	古代袭击方块	3901	1				2	2	0.387|0.387	8	100	100	1	10	10			4169	4169	234797	41										6	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1500	1500	1500	20	20	2001=1		20	20	2001=1		20	20	2001=1			
宝箱(4_2)	702	56105	重生的宝箱	3405	2				1	1		10	100	100	0.7	10	10		2=1	1192	1192	12672	41											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
神秘老虎(4_2)	702	56106	美洲虎	4303	2				1	1		10	100	100	1	10	10			1192	1192	12672	41											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
绿精灵（4_1）(4_2)	702	56107	小精灵	1202	6				1	3		10	100	100	0.6	8	10			2979	2979	52178	41											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			450	450	450														
丛林地精弓箭手(4_2)	702	56108	丛林地精弓箭手	2102	2				0.5	1.5		10	100	100	0.7	15	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精战士(4_2)	702	56109	丛林地精战士	2602	2				0.5	1.5		10	100	100	0.7	8	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井小妖精(4_2)	702	56110	浅井小妖精	212	2				1	3		10	100	100	0.6	8	10			1192	1192	12672	41											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
幽灵花(4_2)	702	56111	幽灵花	1102	2				0	0		10	100	100	1	6	10			1192	1192	12672	41											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
魔方怪(4_2)	702	56112	魔方怪	3902	2				1.2	1.2	0.387|0.387	10	100	100	1	15	10			1192	1192	12672	41										5	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
小骷髅(4_2)	702	56113	骷髅兵	905	2				0.8	0.8		10	100	100	0.7	10	10			1192	1192	12672	41											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井萨满(4_2)	702	56114	浅井萨满	3301	2				2	2	0.3|0.3	10	100	100	1	8	10			1192	1192	12672	41											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
死灵亚虎莫罗	703	56201	死灵亚虎莫罗	4307	1				1.7	1.7		8	100	100	1	12	10			4210	4210	263581	42										6	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			9999999	9999999	9999999	20	20	2001=1		20	20	2001=1		20	20	2001=1			
神秘领主车万	703	56202	神秘领主车万	4304	1				1.7	1.7		8	100	100	1	12	10			4210	4210	263581	42										6	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1500	1500	1500	20	20	2001=1		20	20	2001=1		20	20	2001=1			
丛林地精弓箭手	703	56203	丛林地精弓箭手	2102	2				0.5	1.5		10	100	100	0.7	15	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精战士	703	56204	丛林地精战士	2602	2				0.5	1.5		10	100	100	0.7	8	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
宝箱	703	56205	重生的宝箱	3405	2				1	1		10	100	100	0.7	10	10		2=1	1203	1203	14225	42											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
幽灵花（4_1）	703	56206	幽灵花	1102	2				0	0		10	100	100	1	6	10			1203	1203	14225	42											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
绿精灵（4_1）	703	56207	小精灵	1202	6				1	3		10	100	100	0.6	8	10			3008	3008	58574	42											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1.5	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			450	450	450														
巨大的魔方	703	56208	魔方怪	3902	2				1.2	1.2	0.387|0.387	10	100	100	1	15	10			1203	1203	14225	42										5	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生锤子怪	703	56209	重生锤子怪	3601	2				1	2.5		10	100	100	0.7	10	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生书本怪	703	56210	重生的书本怪	3501	2				2.5	2.5	0.5|1.2	10	100	100	0.7	10	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
神秘老虎	703	56211	美洲虎	4303	2				1	1		10	100	100	1	10	10			1203	1203	14225	42											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
半石人（4_4)	704	56301	半石人布鲁	2703	1				0.8	2		5	100	100	1	12	10			4210	4210	263581	42										4	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	TRUE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1600	1600	1600	20	20	2001=1		20	20	2001=1		20	20	2001=1			
重生锤子怪	704	56302	重生锤子怪	3601	2				1	2.5		10	100	100	0.7	10	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生书本怪	704	56303	重生的书本怪	3501	2				2.5	2.5	0.5|1.2	10	100	100	0.7	10	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
重生书本怪	704	56304	重生的书本怪	3502	2				2.5	2.5	0.5|1.2	10	100	100	0.7	10	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
巨大的魔方	704	56305	魔方怪	3902	2				1.2	1.2	0.387|0.387	10	100	100	1	15	10			1203	1203	14225	42										5	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
宝箱	704	56306	重生的宝箱	3405	2				1	1		10	100	100	0.7	10	10		2=1	1203	1203	14225	42											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
神秘老虎	704	56307	美洲虎	4303	2				1	1		10	100	100	1	10	10			1203	1203	14225	42											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
女妖（3_6)	704	56308	女妖	802	2				0.45	3		10	100	100	0.7	10	10			1203	1203	14225	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
蓝色女妖（3_5)	704	56309	黑暗精灵巫师	804	6				0.45	3		10	100	100	0.7	10	10			3008	3008	58574	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			450	450	450														
红色女妖（3_5)	704	56310	黑暗精灵刺客	803	6				0.45	3		10	100	100	0.7	10	10			3008	3008	58574	42											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			450	450	450														
惩戒者布拉斯	705	56401	惩戒者布拉斯	4101	1				0.7	0.7		8	100	100	1	8	10			4230	4230	278406	43										6	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	TRUE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1600	1600	1600	20	20	2001=1		20	20	2001=1		20	20	2001=1			
龙之追随者罗格	705	56402	龙之追随者罗格	4401	2				0.6	1.7		10	100	100	0.5	10	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
龙之追随者	705	56403	龙之追随者	3801	2				0.7	0.7		10	100	100	1	10	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井战士	705	56404	浅井战士	3202	2				1.3	3		10	100	100	0.7	15	10			1209	1209	15026	43											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林老虎	705	56405	丛林美洲虎	4305	6				1.2	1.2		10	100	100	1	10	10			3022	3022	61869	43											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			450	450	450														
浅井萨满	705	56406	浅井萨满	3301	2				2	2	0.3|0.3	10	100	100	1	8	10			1209	1209	15026	43											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精弓箭手	705	56407	丛林地精弓箭手	2102	2				0.5	1.5		10	100	100	0.7	15	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精战士	705	56408	丛林地精战士	2602	2				0.5	1.5		10	100	100	0.7	8	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
小骷髅(3_2)	705	56409	沼泽骷髅兵	903	2				0.8	0.8		10	100	100	0.7	8	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井小狗	705	56410	浅井小狗	103	2				1	3		10	100	100	0.5	15	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
惩戒者布拉斯	706	56501	惩戒者布拉斯	4101	1				0.7	0.7		8	100	100	1	8	10			4230	4230	278406	43										4	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	TRUE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			1600	1600	1600	20	20	2001=1		20	20	2001=1		20	20	2001=1			
龙之追随者罗格	706	56502	龙之追随者罗格	4401	2				0.8	3.2		10	100	100	0.5	10	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
龙之追随者	706	56503	龙之追随者	3801	2				0.7	0.7		10	100	100	1	10	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井战士	706	56504	浅井战士	3202	2				1.3	3		10	100	100	0.7	15	10			1209	1209	15026	43											TRUE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林老虎	706	56505	丛林美洲虎	4305	6				1.2	1.2		10	100	100	1	10	10			3022	3022	61869	43											FALSE	TRUE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			450	450	450														
浅井萨满	706	56506	浅井萨满	3301	2				2	2	0.3|0.3	10	100	100	1	8	10			1209	1209	15026	43											FALSE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精弓箭手	706	56507	丛林地精弓箭手	2102	2				0.5	1.5		10	100	100	0.7	15	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
丛林地精战士	706	56508	丛林地精战士	2602	2				0.5	1.5		10	100	100	0.7	8	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
小骷髅(3_2)	706	56509	沼泽骷髅兵	903	2				0.8	0.8		10	100	100	0.7	8	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
浅井小狗	706	56510	浅井小狗	103	2				1	3		10	100	100	0.5	15	10			1209	1209	15026	43											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
邪恶宝箱	707	56601	巨大邪恶宝箱道尔顿	3406	1				2	2		10	100	100	1	10	10			4486	4486	284660	44										6	FALSE	TRUE		TRUE	TRUE	TRUE		2.5	1	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE			999999999	999999999	999999999														
重生锤子怪	707	56602	重生锤子怪	3601	2				1	2.5		10	100	100	0.7	10	10			1282	1282	15363	44											TRUE	FALSE		FALSE	FALSE	FALSE		2.5	2	FALSE		TRUE			1	Monster	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
